2,8,669.704,639.879,76.560,206.132,0.851531,-1,-1,-1
2,23,1138.642,494.830,74.060,156.955,0.850000,-1,-1,-1
2,18,1204.133,123.916,49.289,138.857,0.849492,-1,-1,-1
2,17,361.574,23.913,45.839,113.851,0.848909,-1,-1,-1
2,21,852.314,69.106,41.492,129.914,0.845630,-1,-1,-1
2,33,95.849,131.156,49.479,119.658,0.841564,-1,-1,-1
2,22,906.712,0.094,34.880,84.057,0.841325,-1,-1,-1
2,19,1582.197,18.266,40.406,106.774,0.840754,-1,-1,-1
2,24,1386.451,53.412,36.912,132.114,0.833342,-1,-1,-1
2,30,570.384,203.036,50.081,116.710,0.825862,-1,-1,-1
2,25,728.420,5.306,39.791,101.397,0.823461,-1,-1,-1
2,26,1167.137,147.283,45.498,135.151,0.822883,-1,-1,-1
2,31,1724.419,79.294,59.576,152.680,0.821272,-1,-1,-1
2,28,990.972,103.084,49.402,132.386,0.817497,-1,-1,-1
2,27,1302.625,6.769,41.769,102.985,0.817070,-1,-1,-1
2,34,1400.674,0.000,40.714,98.256,0.812542,-1,-1,-1
2,29,894.818,87.766,41.610,126.185,0.808621,-1,-1,-1
2,35,142.740,0.000,51.124,52.698,0.792376,-1,-1,-1
2,36,1819.782,0.000,38.099,52.388,0.788370,-1,-1,-1
2,37,1896.754,92.681,23.215,106.191,0.787406,-1,-1,-1
2,38,380.588,490.444,127.947,183.419,0.778378,-1,-1,-1
2,39,1278.554,46.247,33.318,76.976,0.747853,-1,-1,-1
2,32,1684.345,147.496,69.094,145.270,0.729361,-1,-1,-1
2,40,343.491,495.688,64.586,149.771,0.726474,-1,-1,-1
2,43,292.575,0.000,40.870,16.076,0.544473,-1,-1,-1
2,42,1855.997,708.967,64.003,139.537,0.522693,-1,-1,-1
2,41,777.993,0.098,37.422,14.277,0.297883,-1,-1,-1
3,1,1421.186,323.986,99.718,160.746,0.888319,-1,-1,-1
3,3,255.725,443.240,70.524,166.449,0.882113,-1,-1,-1
3,4,1468.658,480.480,76.609,169.539,0.880699,-1,-1,-1
3,10,36.846,799.463,107.935,193.308,0.878447,-1,-1,-1
3,11,1794.048,150.786,59.356,129.848,0.877254,-1,-1,-1
3,20,1140.896,936.202,103.171,143.078,0.876260,-1,-1,-1
3,6,208.894,37.413,59.625,115.930,0.876186,-1,-1,-1
3,2,755.148,441.929,69.321,172.570,0.872260,-1,-1,-1
3,15,927.977,179.091,58.086,136.671,0.870931,-1,-1,-1
3,7,709.817,230.661,56.166,140.827,0.869919,-1,-1,-1
3,5,1398.463,703.341,119.328,185.691,0.868409,-1,-1,-1
3,9,1676.063,12.133,51.938,129.195,0.866936,-1,-1,-1
3,8,670.978,635.818,75.590,201.925,0.866683,-1,-1,-1
3,12,569.915,280.874,61.069,136.245,0.865138,-1,-1,-1
3,14,1613.184,16.359,41.609,111.622,0.859853,-1,-1,-1
3,13,1091.640,48.961,42.556,105.429,0.858907,-1,-1,-1
3,16,799.767,76.623,51.850,123.882,0.856736,-1,-1,-1
3,17,363.031,21.759,46.889,115.588,0.849824,-1,-1,-1
3,18,1203.752,122.601,49.386,135.599,0.849696,-1,-1,-1
3,21,852.291,68.215,40.929,130.748,0.846915,-1,-1,-1
3,33,95.794,130.794,49.602,119.774,0.843802,-1,-1,-1
3,19,1582.370,18.693,41.015,106.656,0.836990,-1,-1,-1
3,24,1386.117,52.449,37.583,132.891,0.834641,-1,-1,-1
3,30,570.669,204.868,50.717,114.455,0.832066,-1,-1,-1
3,22,907.819,0.043,34.169,84.117,0.830830,-1,-1,-1
3,25,728.749,3.622,38.401,99.679,0.830435,-1,-1,-1
3,23,1137.994,494.059,74.630,152.424,0.830339,-1,-1,-1
3,31,1725.692,79.425,59.379,154.001,0.829440,-1,-1,-1
3,26,1167.725,146.437,45.635,135.429,0.829230,-1,-1,-1
3,29,895.355,87.123,42.190,126.529,0.820943,-1,-1,-1
3,34,1400.994,0.000,41.243,97.411,0.817596,-1,-1,-1
3,28,988.595,103.813,52.412,133.487,0.814610,-1,-1,-1
3,27,1301.505,6.353,43.082,103.114,0.810919,-1,-1,-1
3,38,384.456,489.868,123.476,183.906,0.809296,-1,-1,-1
3,42,1853.820,709.988,66.169,136.264,0.785140,-1,-1,-1
3,37,1896.884,95.387,23.116,103.304,0.782343,-1,-1,-1
3,32,1693.474,151.780,60.037,145.974,0.781862,-1,-1,-1
3,36,1819.623,0.000,38.391,52.180,0.781340,-1,-1,-1
3,44,748.621,0.000,67.994,51.910,0.771408,-1,-1,-1
3,35,146.640,0.000,48.864,51.088,0.767021,-1,-1,-1
3,40,344.211,495.242,60.830,150.117,0.766225,-1,-1,-1
3,39,1278.576,45.250,33.819,77.355,0.711263,-1,-1,-1
3,43,292.343,0.000,40.508,16.967,0.523702,-1,-1,-1
4,1,1447.564,325.615,75.145,159.289,0.888026,-1,-1,-1
4,4,1469.890,482.542,76.810,167.301,0.882252,-1,-1,-1
4,2,756.358,438.872,67.894,166.763,0.881579,-1,-1,-1
4,3,254.966,444.907,70.161,164.768,0.878000,-1,-1,-1
4,20,1141.195,929.702,102.660,149.754,0.876693,-1,-1,-1
4,10,38.361,800.520,106.768,192.267,0.876459,-1,-1,-1
